,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,DATE,TIME,DAY,MIN,DATETIME,MATCH_TENTH_KM
1111,I192038602,616,Larceny,LARCENY THEFT OF BICYCLE,A1,102,,2019-05-23 16:25,2019,5,Thursday,16,Part One,BROMFIELD ST,42.35675845,-71.06032929,"(42.35675845, -71.06032929)",2019-05-23,16:25,23,25,2019-05-23 16:25:00,FALSE
1112,I192031128,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",A1,102,,2019-04-27 20:36,2019,4,Saturday,20,Part Two,BROMFIELD ST,42.35675845,-71.06032929,"(42.35675845, -71.06032929)",2019-04-27,20:36,27,36,2019-04-27 20:36:00,FALSE
1113,I192031128,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,102,,2019-04-27 20:36,2019,4,Saturday,20,Part Two,BROMFIELD ST,42.35675845,-71.06032929,"(42.35675845, -71.06032929)",2019-04-27,20:36,27,36,2019-04-27 20:36:00,FALSE
1114,I192031128,3125,Warrant Arrests,WARRANT ARREST,A1,102,,2019-04-27 20:36,2019,4,Saturday,20,Part Three,BROMFIELD ST,42.35675845,-71.06032929,"(42.35675845, -71.06032929)",2019-04-27,20:36,27,36,2019-04-27 20:36:00,FALSE
1115,I192031128,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",A1,102,,2019-04-27 20:36,2019,4,Saturday,20,Part Two,BROMFIELD ST,42.35675845,-71.06032929,"(42.35675845, -71.06032929)",2019-04-27,20:36,27,36,2019-04-27 20:36:00,FALSE
1116,I192035121,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,108,,2019-05-11 21:25,2019,5,Saturday,21,Part Three,FEDERAL ST,42.35677037,-71.05674694,"(42.35677037, -71.05674694)",2019-05-11,21:25,11,25,2019-05-11 21:25:00,FALSE
1117,I192073126,3410,Towed,TOWED MOTOR VEHICLE,A1,69,,2019-09-12 9:08,2019,9,Thursday,9,Part Three,CHESTNUT ST,42.356771200000004,-71.07098532,"(42.35677120, -71.07098532)",2019-09-12,9:08,12,8,2019-09-12 09:08:00,TRUE
1118,I192052875,3410,Towed,TOWED MOTOR VEHICLE,A1,69,,2019-07-10 9:15,2019,7,Wednesday,9,Part Three,CHESTNUT ST,42.356771200000004,-71.07098532,"(42.35677120, -71.07098532)",2019-07-10,9:15,10,15,2019-07-10 09:15:00,TRUE
1119,I192045988,616,Larceny,LARCENY THEFT OF BICYCLE,A1,69,,2019-06-17 17:42,2019,6,Monday,17,Part One,CHESTNUT ST,42.356771200000004,-71.07098532,"(42.35677120, -71.07098532)",2019-06-17,17:42,17,42,2019-06-17 17:42:00,FALSE
1120,I192045988,3207,Property Found,PROPERTY - FOUND,A1,69,,2019-06-17 17:42,2019,6,Monday,17,Part Three,CHESTNUT ST,42.356771200000004,-71.07098532,"(42.35677120, -71.07098532)",2019-06-17,17:42,17,42,2019-06-17 17:42:00,FALSE
1121,I192033728,3410,Towed,TOWED MOTOR VEHICLE,A1,69,,2019-05-07 8:17,2019,5,Tuesday,8,Part Three,CHESTNUT ST,42.356771200000004,-71.07098532,"(42.35677120, -71.07098532)",2019-05-07,8:17,7,17,2019-05-07 08:17:00,FALSE
1122,I192009106,3410,Towed,TOWED MOTOR VEHICLE,A1,69,,2019-02-04 8:16,2019,2,Monday,8,Part Three,CHESTNUT ST,42.356771200000004,-71.07098532,"(42.35677120, -71.07098532)",2019-02-04,8:16,4,16,2019-02-04 08:16:00,FALSE
1123,I192002406,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,69,,2019-01-08 22:30,2019,1,Tuesday,22,Part One,CHESTNUT ST,42.356771200000004,-71.07098532,"(42.35677120, -71.07098532)",2019-01-08,22:30,8,30,2019-01-08 22:30:00,FALSE
1124,192103246,423,,ASSAULT - AGGRAVATED,A1,70,0,2019-12-23 21:18,2019,12,Monday,21,,BEACON ST,42.356784000000005,-71.06670799999999,"(42.35678400, -71.06670800)",2019-12-23,21:18,23,18,2019-12-23 21:18:00,FALSE
1125,192102874,3005,,SICK ASSIST,A1,119,0,2019-12-22 14:13,2019,12,Sunday,14,,BEACON ST,42.356784000000005,-71.06670799999999,"(42.35678400, -71.06670800)",2019-12-22,14:13,22,13,2019-12-22 14:13:00,FALSE
1126,192102873,3005,,SICK ASSIST,A1,119,0,2019-12-22 14:13,2019,12,Sunday,14,,BEACON ST,42.356784000000005,-71.06670799999999,"(42.35678400, -71.06670800)",2019-12-22,14:13,22,13,2019-12-22 14:13:00,FALSE
1127,192100795,3006,,SICK/INJURED/MEDICAL - PERSON,A1,119,0,2019-12-14 0:00,2019,12,Saturday,0,,BEACON ST,42.356784000000005,-71.06670799999999,"(42.35678400, -71.06670800)",2019-12-14,0:00,14,0,2019-12-14 00:00:00,FALSE
1128,192098086,3801,,M/V ACCIDENT - OTHER,A1,70,0,2019-12-05 18:50,2019,12,Thursday,18,,BEACON ST,42.356784000000005,-71.06670799999999,"(42.35678400, -71.06670800)",2019-12-05,18:50,5,50,2019-12-05 18:50:00,FALSE
1129,192097653,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,A1,70,0,2019-12-04 11:39,2019,12,Wednesday,11,,BEACON ST,42.356784000000005,-71.06670799999999,"(42.35678400, -71.06670800)",2019-12-04,11:39,4,39,2019-12-04 11:39:00,FALSE
1130,192094309,3410,,TOWED MOTOR VEHICLE,A1,70,0,2019-11-21 9:59,2019,11,Thursday,9,,BEACON ST,42.356784000000005,-71.06670799999999,"(42.35678400, -71.06670800)",2019-11-21,9:59,21,59,2019-11-21 09:59:00,FALSE
1131,192088961,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),A1,119,0,2019-11-02 17:39,2019,11,Saturday,17,,BEACON ST,42.356784000000005,-71.06670799999999,"(42.35678400, -71.06670800)",2019-11-02,17:39,2,39,2019-11-02 17:39:00,FALSE
1132,192080444,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,A1,70,0,2019-10-04 22:50,2019,10,Friday,22,,BEACON ST,42.356784000000005,-71.06670799999999,"(42.35678400, -71.06670800)",2019-10-04,22:50,4,50,2019-10-04 22:50:00,FALSE
1133,I192076389,3305,Assembly or Gathering Violations,DEMONSTRATIONS/RIOT,A1,119,,2019-09-22 12:55,2019,9,Sunday,12,Part Three,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-09-22,12:55,22,55,2019-09-22 12:55:00,FALSE
1134,I192076093,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,119,,2019-09-21 12:30,2019,9,Saturday,12,Part Two,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-09-21,12:30,21,30,2019-09-21 12:30:00,FALSE
1135,I192075872,2657,Other,VIOLATION - CITY ORDINANCE,A1,119,,2019-09-20 18:35,2019,9,Friday,18,Part Two,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-09-20,18:35,20,35,2019-09-20 18:35:00,FALSE
1136,I192075808,3115,Investigate Person,INVESTIGATE PERSON,A1,119,,2019-09-20 16:13,2019,9,Friday,16,Part Three,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-09-20,16:13,20,13,2019-09-20 16:13:00,FALSE
1137,I192073565,1001,Counterfeiting,FORGERY / COUNTERFEITING,A1,70,,2019-09-06 13:17,2019,9,Friday,13,Part Two,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-09-06,13:17,6,17,2019-09-06 13:17:00,FALSE
1138,I192059621,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,A1,119,,2019-08-01 12:14,2019,8,Thursday,12,Part Two,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-08-01,12:14,1,14,2019-08-01 12:14:00,FALSE
1139,I192055443,3301,Verbal Disputes,VERBAL DISPUTE,A1,70,,2019-07-18 17:59,2019,7,Thursday,17,Part Three,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-07-18,17:59,18,59,2019-07-18 17:59:00,FALSE
1140,I192053550,2629,Harassment,HARASSMENT,A1,119,,2019-07-12 13:38,2019,7,Friday,13,Part Two,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-07-12,13:38,12,38,2019-07-12 13:38:00,FALSE
1141,I192053550,2647,Other,THREATS TO DO BODILY HARM,A1,119,,2019-07-12 13:38,2019,7,Friday,13,Part Two,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-07-12,13:38,12,38,2019-07-12 13:38:00,FALSE
1142,I192053550,3115,Investigate Person,INVESTIGATE PERSON,A1,119,,2019-07-12 13:38,2019,7,Friday,13,Part Three,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-07-12,13:38,12,38,2019-07-12 13:38:00,FALSE
1143,I192050583,2657,Other,VIOLATION - CITY ORDINANCE,A1,119,,2019-07-02 19:22,2019,7,Tuesday,19,Part Two,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-07-02,19:22,2,22,2019-07-02 19:22:00,FALSE
1144,I192049907,724,Auto Theft,AUTO THEFT,A1,70,,2019-06-30 11:00,2019,6,Sunday,11,Part One,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-06-30,11:00,30,0,2019-06-30 11:00:00,FALSE
1145,I192031698,3207,Property Found,PROPERTY - FOUND,A1,119,,2019-04-29 22:38,2019,4,Monday,22,Part Three,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-04-29,22:38,29,38,2019-04-29 22:38:00,FALSE
1146,I192019911,3202,Property Found,PROPERTY - LOST THEN LOCATED,A1,70,,2019-03-17 13:00,2019,3,Sunday,13,Part Three,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-03-17,13:00,17,0,2019-03-17 13:00:00,FALSE
1147,I192019911,3410,Towed,TOWED MOTOR VEHICLE,A1,70,,2019-03-17 13:00,2019,3,Sunday,13,Part Three,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-03-17,13:00,17,0,2019-03-17 13:00:00,FALSE
1148,I192009666,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A7,15,,2019-02-06 9:26,2019,2,Wednesday,9,Part Three,BEACON ST,42.35678442,-71.06670845,"(42.35678442, -71.06670845)",2019-02-06,9:26,6,26,2019-02-06 09:26:00,FALSE
1149,I192075330,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,108,,2019-09-19 8:19,2019,9,Thursday,8,Part One,MILK ST,42.35678908,-71.05652771,"(42.35678908, -71.05652771)",2019-09-19,8:19,19,19,2019-09-19 08:19:00,TRUE
1150,I192075330,613,Larceny,LARCENY SHOPLIFTING,A1,108,,2019-09-19 8:19,2019,9,Thursday,8,Part One,MILK ST,42.35678908,-71.05652771,"(42.35678908, -71.05652771)",2019-09-19,8:19,19,19,2019-09-19 08:19:00,TRUE
1151,I192075330,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A1,108,,2019-09-19 8:19,2019,9,Thursday,8,Part Two,MILK ST,42.35678908,-71.05652771,"(42.35678908, -71.05652771)",2019-09-19,8:19,19,19,2019-09-19 08:19:00,TRUE
1152,I192016519,613,Larceny,LARCENY SHOPLIFTING,A1,108,,2019-03-05 9:40,2019,3,Tuesday,9,Part One,MILK ST,42.35678908,-71.05652771,"(42.35678908, -71.05652771)",2019-03-05,9:40,5,40,2019-03-05 09:40:00,FALSE
1153,192099050,3110,,SERVICE TO OTHER AGENCY,A1,103,0,2019-12-09 10:55,2019,12,Monday,10,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-12-09,10:55,9,55,2019-12-09 10:55:00,TRUE
1154,192097029,3006,,SICK/INJURED/MEDICAL - PERSON,A1,103,0,2019-12-01 18:40,2019,12,Sunday,18,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-12-01,18:40,1,40,2019-12-01 18:40:00,FALSE
1155,192094213,613,,LARCENY SHOPLIFTING,A1,103,0,2019-11-21 9:16,2019,11,Thursday,9,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-11-21,9:16,21,16,2019-11-21 09:16:00,TRUE
1156,192092396,3006,,SICK/INJURED/MEDICAL - PERSON,A1,103,0,2019-11-14 21:03,2019,11,Thursday,21,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-11-14,21:03,14,3,2019-11-14 21:03:00,FALSE
1157,192092103,2657,,VIOLATION - CITY ORDINANCE,A1,103,0,2019-11-13 20:56,2019,11,Wednesday,20,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-11-13,20:56,13,56,2019-11-13 20:56:00,FALSE
1158,192091749,613,,LARCENY SHOPLIFTING,A1,103,0,2019-11-12 15:37,2019,11,Tuesday,15,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-11-12,15:37,12,37,2019-11-12 15:37:00,FALSE
1159,192090739,801,,ASSAULT - SIMPLE,A1,103,0,2019-11-08 20:17,2019,11,Friday,20,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-11-08,20:17,8,17,2019-11-08 20:17:00,FALSE
1160,192090169,2647,,THREATS TO DO BODILY HARM,A1,104,0,2019-11-06 20:37,2019,11,Wednesday,20,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-11-06,20:37,6,37,2019-11-06 20:37:00,FALSE
1161,192086733,3301,,VERBAL DISPUTE,A1,103,0,2019-10-26 8:05,2019,10,Saturday,8,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-10-26,8:05,26,5,2019-10-26 08:05:00,FALSE
1162,192082879,613,,LARCENY SHOPLIFTING,A1,103,0,2019-10-13 9:30,2019,10,Sunday,9,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-10-13,9:30,13,30,2019-10-13 09:30:00,FALSE
1163,192081832,2647,,THREATS TO DO BODILY HARM,A1,103,0,2019-10-09 16:30,2019,10,Wednesday,16,,WASHINGTON ST,42.3568,-71.05893,"(42.35680000, -71.05893000)",2019-10-09,16:30,9,30,2019-10-09 16:30:00,FALSE
1164,I192074779,2672,Biological Threat,BIOLOGICAL THREATS,A1,103,,2019-09-17 14:56,2019,9,Tuesday,14,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-09-17,14:56,17,56,2019-09-17 14:56:00,TRUE
1165,I192073908,617,Larceny,LARCENY THEFT FROM BUILDING,A1,103,,2019-09-14 15:20,2019,9,Saturday,15,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-09-14,15:20,14,20,2019-09-14 15:20:00,FALSE
1166,I192073191,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2019-09-12 10:23,2019,9,Thursday,10,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-09-12,10:23,12,23,2019-09-12 10:23:00,TRUE
1167,I192071774,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,104,,2019-09-07 22:12,2019,9,Saturday,22,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-09-07,22:12,7,12,2019-09-07 22:12:00,FALSE
1168,I192071689,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,103,,2019-09-07 16:59,2019,9,Saturday,16,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-09-07,16:59,7,59,2019-09-07 16:59:00,FALSE
1169,I192065509,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,A1,104,,2019-08-20 8:54,2019,8,Tuesday,8,Part Three,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-08-20,8:54,20,54,2019-08-20 08:54:00,TRUE
1170,I192064488,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,103,,2019-08-16 19:20,2019,8,Friday,19,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-08-16,19:20,16,20,2019-08-16 19:20:00,FALSE
1171,I192064481,2403,Disorderly Conduct,DISTURBING THE PEACE,A1,103,,2019-08-16 19:00,2019,8,Friday,19,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-08-16,19:00,16,0,2019-08-16 19:00:00,FALSE
1172,I192064481,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,A1,103,,2019-08-16 19:00,2019,8,Friday,19,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-08-16,19:00,16,0,2019-08-16 19:00:00,FALSE
1173,I192064481,617,Larceny,LARCENY THEFT FROM BUILDING,A1,103,,2019-08-16 19:00,2019,8,Friday,19,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-08-16,19:00,16,0,2019-08-16 19:00:00,FALSE
1174,I192064075,3301,Verbal Disputes,VERBAL DISPUTE,A1,104,,2019-08-15 14:00,2019,8,Thursday,14,Part Three,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-08-15,14:00,15,0,2019-08-15 14:00:00,TRUE
1175,I192073668,2647,Other,THREATS TO DO BODILY HARM,A1,103,,2019-08-12 0:00,2019,8,Monday,0,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-08-12,0:00,12,0,2019-08-12 00:00:00,FALSE
1176,I192060479,301,Robbery,ROBBERY - STREET,A1,104,,2019-08-03 21:14,2019,8,Saturday,21,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-08-03,21:14,3,14,2019-08-03 21:14:00,FALSE
1177,I192060043,616,Larceny,LARCENY THEFT OF BICYCLE,A1,103,,2019-08-01 8:00,2019,8,Thursday,8,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-08-01,8:00,1,0,2019-08-01 08:00:00,FALSE
1178,I192057945,2647,Other,THREATS TO DO BODILY HARM,A1,103,,2019-07-26 21:10,2019,7,Friday,21,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-07-26,21:10,26,10,2019-07-26 21:10:00,FALSE
1179,I192057945,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2019-07-26 21:10,2019,7,Friday,21,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-07-26,21:10,26,10,2019-07-26 21:10:00,FALSE
1180,I192057235,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2019-07-23 16:04,2019,7,Tuesday,16,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-07-23,16:04,23,4,2019-07-23 16:04:00,FALSE
1181,I192056588,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2019-07-22 16:41,2019,7,Monday,16,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-07-22,16:41,22,41,2019-07-22 16:41:00,FALSE
1182,I192053162,2647,Other,THREATS TO DO BODILY HARM,A1,103,,2019-07-11 8:34,2019,7,Thursday,8,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-07-11,8:34,11,34,2019-07-11 08:34:00,TRUE
1183,I192053162,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2019-07-11 8:34,2019,7,Thursday,8,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-07-11,8:34,11,34,2019-07-11 08:34:00,TRUE
1184,I192047006,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2019-06-21 9:03,2019,6,Friday,9,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-06-21,9:03,21,3,2019-06-21 09:03:00,TRUE
1185,I192039929,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,A1,104,,2019-05-28 2:00,2019,5,Tuesday,2,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-05-28,2:00,28,0,2019-05-28 02:00:00,FALSE
1186,I192037023,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2019-05-18 13:36,2019,5,Saturday,13,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-05-18,13:36,18,36,2019-05-18 13:36:00,FALSE
1187,I192036272,617,Larceny,LARCENY THEFT FROM BUILDING,A1,103,,2019-05-15 20:35,2019,5,Wednesday,20,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-05-15,20:35,15,35,2019-05-15 20:35:00,FALSE
1188,I192033369,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,A1,103,,2019-05-03 7:45,2019,5,Friday,7,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-05-03,7:45,3,45,2019-05-03 07:45:00,TRUE
1189,I192040079,3115,Investigate Person,INVESTIGATE PERSON,A1,103,,2019-04-25 21:54,2019,4,Thursday,21,Part Three,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-04-25,21:54,25,54,2019-04-25 21:54:00,FALSE
1190,I192028307,2647,Other,THREATS TO DO BODILY HARM,A1,103,,2019-04-17 13:43,2019,4,Wednesday,13,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-04-17,13:43,17,43,2019-04-17 13:43:00,TRUE
1191,I192026748,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,A1,103,,2019-04-11 14:00,2019,4,Thursday,14,Part Three,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-04-11,14:00,11,0,2019-04-11 14:00:00,TRUE
1192,I192024900,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,103,,2019-04-04 14:00,2019,4,Thursday,14,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-04-04,14:00,4,0,2019-04-04 14:00:00,TRUE
1193,I192024251,619,Larceny,LARCENY ALL OTHERS,A1,103,,2019-04-02 13:30,2019,4,Tuesday,13,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-04-02,13:30,2,30,2019-04-02 13:30:00,TRUE
1194,I192023217,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2019-03-29 17:40,2019,3,Friday,17,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-03-29,17:40,29,40,2019-03-29 17:40:00,FALSE
1195,I192019573,3625,Other,DANGEROUS OR HAZARDOUS CONDITION,A1,103,,2019-03-16 12:13,2019,3,Saturday,12,Part Three,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-03-16,12:13,16,13,2019-03-16 12:13:00,FALSE
1196,I192016803,613,Larceny,LARCENY SHOPLIFTING,A1,103,,2019-03-05 8:08,2019,3,Tuesday,8,Part One,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-03-05,8:08,5,8,2019-03-05 08:08:00,TRUE
1197,I192009908,3201,Property Lost,PROPERTY - LOST,A1,103,,2019-02-05 16:30,2019,2,Tuesday,16,Part Three,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-02-05,16:30,5,30,2019-02-05 16:30:00,FALSE
1198,I192008925,3115,Investigate Person,INVESTIGATE PERSON,A1,104,,2019-02-03 17:10,2019,2,Sunday,17,Part Three,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-02-03,17:10,3,10,2019-02-03 17:10:00,FALSE
1199,I192007332,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,104,,2019-01-26 13:00,2019,1,Saturday,13,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-01-26,13:00,26,0,2019-01-26 13:00:00,FALSE
1200,I192006068,3201,Property Lost,PROPERTY - LOST,A1,103,,2019-01-23 19:49,2019,1,Wednesday,19,Part Three,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-01-23,19:49,23,49,2019-01-23 19:49:00,FALSE
1201,I192005718,2905,Violations,VAL - OPERATING WITHOUT LICENSE,A1,103,,2019-01-22 14:13,2019,1,Tuesday,14,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-01-22,14:13,22,13,2019-01-22 14:13:00,TRUE
1202,I192005718,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,A1,103,,2019-01-22 14:13,2019,1,Tuesday,14,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-01-22,14:13,22,13,2019-01-22 14:13:00,TRUE
1203,I192001358,3207,Property Found,PROPERTY - FOUND,A1,103,,2019-01-05 17:30,2019,1,Saturday,17,Part Three,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-01-05,17:30,5,30,2019-01-05 17:30:00,FALSE
1204,I192001380,2647,Other,THREATS TO DO BODILY HARM,A1,103,,2019-01-05 16:47,2019,1,Saturday,16,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-01-05,16:47,5,47,2019-01-05 16:47:00,FALSE
1205,I192045479,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,103,,2019-06-15 18:05,2019,6,Saturday,18,Part Two,BROMFIELD ST,42.3568032,-71.06043043,"(42.35680320, -71.06043043)",2019-06-15,18:05,15,5,2019-06-15 18:05:00,FALSE
1206,I192045479,3125,Warrant Arrests,WARRANT ARREST,A1,103,,2019-06-15 18:05,2019,6,Saturday,18,Part Three,BROMFIELD ST,42.3568032,-71.06043043,"(42.35680320, -71.06043043)",2019-06-15,18:05,15,5,2019-06-15 18:05:00,FALSE
1207,I192045479,2610,Other,TRESPASSING,A1,103,,2019-06-15 18:05,2019,6,Saturday,18,Part Two,BROMFIELD ST,42.3568032,-71.06043043,"(42.35680320, -71.06043043)",2019-06-15,18:05,15,5,2019-06-15 18:05:00,FALSE
1208,192088080,3805,,M/V ACCIDENT - POLICE VEHICLE,A1, ,0,2019-10-31 1:10,2019,10,Thursday,1,,,42.356808,-71.056309,"(42.35680800, -71.05630900)",2019-10-31,1:10,31,10,2019-10-31 01:10:00,FALSE
1209,I192023595,3114,Investigate Property,INVESTIGATE PROPERTY,D14,757,,2019-03-31 2:00,2019,3,Sunday,2,Part Three,WOODMONT ST,42.35681945,-71.16260159999999,"(42.35681945, -71.16260160)",2019-03-31,2:00,31,0,2019-03-31 02:00:00,FALSE
1210,I192013948,2405,Disorderly Conduct,DISORDERLY CONDUCT,D14,757,,2019-02-23 2:08,2019,2,Saturday,2,Part Two,WOODMONT ST,42.35681945,-71.16260159999999,"(42.35681945, -71.16260160)",2019-02-23,2:08,23,8,2019-02-23 02:08:00,FALSE
