INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,DATE,TIME,DAY,MIN,DATETIME,MATCH_TENTH_KM,FID,OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_STAr,Shape_STLe,Shape__Area,Shape__Length
I192040736,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B2,282,,2019-05-31 8:18,2019,5,Friday,8,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-05-31,8:18:00,31,18,2019-05-31 8:18,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192039859,3001,Medical Assistance,DEATH INVESTIGATION,B2,282,,2019-05-28 8:42,2019,5,Tuesday,8,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-05-28,8:42:00,28,42,2019-05-28 8:42,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192039092,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B2,282,,2019-05-20 19:10,2019,5,Monday,19,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-05-20,19:10:00,20,10,2019-05-20 19:10,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192031988,3201,Property Lost,PROPERTY - LOST,B2,282,,2019-05-01 7:28,2019,5,Wednesday,7,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-05-01,7:28:00,1,28,2019-05-01 7:28,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192030526,3301,Verbal Disputes,VERBAL DISPUTE,B2,282,,2019-04-25 18:54,2019,4,Thursday,18,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-04-25,18:54:00,25,54,2019-04-25 18:54,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192029739,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,B2,282,,2019-04-23 10:21,2019,4,Tuesday,10,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-04-23,10:21:00,23,21,2019-04-23 10:21,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192025111,3207,Property Found,PROPERTY - FOUND,B2,282,,2019-04-05 13:00,2019,4,Friday,13,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-04-05,13:00:00,5,0,2019-04-05 13:00,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192023922,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B2,282,,2019-04-01 11:36,2019,4,Monday,11,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-04-01,11:36:00,1,36,2019-04-01 11:36,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192022039,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2019-03-25 16:00,2019,3,Monday,16,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-03-25,16:00:00,25,0,2019-03-25 16:00,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192021818,3125,Warrant Arrests,WARRANT ARREST,B2,282,,2019-03-25 8:49,2019,3,Monday,8,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-03-25,8:49:00,25,49,2019-03-25 8:49,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192018310,2610,Other,TRESPASSING,B2,282,,2019-03-12 10:03,2019,3,Tuesday,10,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-03-12,10:03:00,12,3,2019-03-12 10:03,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192018316,3130,Search Warrants,SEARCH WARRANT,B2,282,,2019-03-12 10:00,2019,3,Tuesday,10,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-03-12,10:00:00,12,0,2019-03-12 10:00,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192015046,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2019-02-27 11:18,2019,2,Wednesday,11,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-02-27,11:18:00,27,18,2019-02-27 11:18,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192011037,3125,Warrant Arrests,WARRANT ARREST,B2,282,,2019-02-11 14:30,2019,2,Monday,14,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-02-11,14:30:00,11,30,2019-02-11 14:30,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192010994,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B2,282,,2019-02-11 12:09,2019,2,Monday,12,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-02-11,12:09:00,11,9,2019-02-11 12:09,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192010977,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,282,,2019-02-11 7:30,2019,2,Monday,7,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-02-11,7:30:00,11,30,2019-02-11 7:30,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192003589,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B2,282,,2019-01-14 10:45,2019,1,Monday,10,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-01-14,10:45:00,14,45,2019-01-14 10:45,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192002869,3201,Property Lost,PROPERTY - LOST,B2,282,,2019-01-11 7:00,2019,1,Friday,7,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-01-11,7:00:00,11,0,2019-01-11 7:00,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192000954,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B2,282,,2019-01-04 11:29,2019,1,Friday,11,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)",2019-01-04,11:29:00,4,29,2019-01-04 11:29,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192072277,2629,Harassment,HARASSMENT,D4,167,,2019-09-09 17:01,2019,9,Monday,17,Part Two,MALDEN ST,42.33965959,-71.06700618,"(42.33965959, -71.06700618)",2019-09-09,17:01:00,9,1,2019-09-09 17:01,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192026651,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,,2019-04-11 10:30,2019,4,Thursday,10,Part Three,MALDEN ST,42.33965959,-71.06700618,"(42.33965959, -71.06700618)",2019-04-11,10:30:00,11,30,2019-04-11 10:30,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192020373,3002,Medical Assistance,ANIMAL CONTROL - DOG BITES - ETC.,D4,167,,2019-03-19 13:50,2019,3,Tuesday,13,Part Three,MALDEN ST,42.33965959,-71.06700618,"(42.33965959, -71.06700618)",2019-03-19,13:50:00,19,50,2019-03-19 13:50,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
192090173,423,,ASSAULT - AGGRAVATED,D4,905,0,2019-11-06 20:26,2019,11,Wednesday,20,,HARRISON ARCHWAYS,42.339812,-71.070656,"(42.33981200, -71.07065600)",2019-11-06,20:26:00,6,26,2019-11-06 20:26,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192061775,2004,Offenses Against Child / Family,CHILD ABANDONMENT (NO ASSAULT),D4,905,,2019-08-08 1:24,2019,8,Thursday,1,Part Two,HARRISON ARCHWAYS,42.3398127,-71.07065622,"(42.33981270, -71.07065622)",2019-08-08,1:24:00,8,24,2019-08-08 1:24,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192038175,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,905,,2019-05-22 13:56,2019,5,Wednesday,13,Part Three,WASHINGTON ST,42.34028574,-71.07145449,"(42.34028574, -71.07145449)",2019-05-22,13:56:00,22,56,2019-05-22 13:56,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192002444,3502,Missing Person Located,MISSING PERSON - LOCATED,D4,905,,2019-01-09 15:00,2019,1,Wednesday,15,Part Three,WASHINGTON ST,42.34028574,-71.07145449,"(42.34028574, -71.07145449)",2019-01-09,15:00:00,9,0,2019-01-09 15:00,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192002444,3501,Missing Person Reported,MISSING PERSON,D4,905,,2019-01-09 15:00,2019,1,Wednesday,15,Part Three,WASHINGTON ST,42.34028574,-71.07145449,"(42.34028574, -71.07145449)",2019-01-09,15:00:00,9,0,2019-01-09 15:00,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192002289,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,D4,905,,2019-01-09 9:49,2019,1,Wednesday,9,Part Three,WASHINGTON ST,42.34028574,-71.07145449,"(42.34028574, -71.07145449)",2019-01-09,9:49:00,9,49,2019-01-09 9:49,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192022428,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,166,,2019-03-27 11:15,2019,3,Wednesday,11,Part Three,SHAWMUT AVE,42.34107714,-71.0723957,"(42.34107714, -71.07239570)",2019-03-27,11:15:00,27,15,2019-03-27 11:15,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
192084624,1402,,VANDALISM,D4,164,0,2019-10-18 20:30,2019,10,Friday,20,,HARRISON AVE,42.341767,-71.066552,"(42.34176700, -71.06655200)",2019-10-18,20:30:00,18,30,2019-10-18 20:30,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192078455,801,Simple Assault,ASSAULT - SIMPLE,D4,165,,2019-09-28 13:00,2019,9,Saturday,13,Part Two,ALBANY ST,42.34235207,-71.06280467,"(42.34235207, -71.06280467)",2019-09-28,13:00:00,28,0,2019-09-28 13:00,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
192097752,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D4,165,0,2019-12-04 16:12,2019,12,Wednesday,16,,ALBANY ST,42.342559,-71.062708,"(42.34255900, -71.06270800)",2019-12-04,16:12:00,4,12,2019-12-04 16:12,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192051352,616,Larceny,LARCENY THEFT OF BICYCLE,D4,165,,2019-07-02 9:54,2019,7,Tuesday,9,Part One,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)",2019-07-02,9:54:00,2,54,2019-07-02 9:54,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
I192033213,3115,Investigate Person,INVESTIGATE PERSON,D4,165,,2019-05-05 12:28,2019,5,Sunday,12,Part Three,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)",2019-05-05,12:28:00,5,28,2019-05-05 12:28,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
192081443,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D4,165,0,2019-10-08 13:45,2019,10,Tuesday,13,,E BERKELEY ST,42.343228,-71.06343,"(42.34322800, -71.06343000)",2019-10-08,13:45:00,8,45,2019-10-08 13:45,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
192087744,3005,,SICK ASSIST,D4,165,0,2019-10-29 21:45,2019,10,Tuesday,21,,HARRISON AVE,42.343297,-71.064581,"(42.34329700, -71.06458100)",2019-10-29,21:45:00,29,45,2019-10-29 21:45,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
192079159,617,,LARCENY THEFT FROM BUILDING,D4,165,0,2019-09-30 18:33,2019,9,Monday,18,,HARRISON AVE,42.343297,-71.064581,"(42.34329700, -71.06458100)",2019-09-30,18:33:00,30,33,2019-09-30 18:33,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
192083727,801,,ASSAULT - SIMPLE,D4,163,0,2019-10-16 11:43,2019,10,Wednesday,11,,WASHINGTON ST,42.343346,-71.066431,"(42.34334600, -71.06643100)",2019-10-16,11:43:00,16,43,2019-10-16 11:43,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
192093783,3115,,INVESTIGATE PERSON,D4,164,0,2019-11-19 18:14,2019,11,Tuesday,18,,FAY ST,42.343391,-71.065381,"(42.34339100, -71.06538100)",2019-11-19,18:14:00,19,14,2019-11-19 18:14,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
192085676,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2019-10-22 19:00,2019,10,Tuesday,19,,,42.343491,-71.064352,"(42.34349100, -71.06435200)",2019-10-22,19:00:00,22,0,2019-10-22 19:00,TRUE,67,67,25,25,71201,25025071201,712.01,Census Tract 712.01,G5020,S,402228,0,42.3398063,-71.0670729,4329260.474,11121.20764,736662.2891,4587.857346
192095680,3410,,TOWED MOTOR VEHICLE,C11,254,0,2019-11-26 10:50,2019,11,Tuesday,10,,DORCHESTER AVE,42.307828,-71.058374,"(42.30782800, -71.05837400)",2019-11-26,10:50:00,26,50,2019-11-26 10:50,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
I192035600,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,C11,339,,2019-05-13 19:05,2019,5,Monday,19,Part Three,DORCHESTER AVE,42.30782846,-71.05837474,"(42.30782846, -71.05837474)",2019-05-13,19:05:00,13,5,2019-05-13 19:05,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
I192018270,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,254,,2019-03-12 7:00,2019,3,Tuesday,7,Part Three,DORCHESTER AVE,42.30799725,-71.05833798,"(42.30799725, -71.05833798)",2019-03-12,7:00:00,12,0,2019-03-12 7:00,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
192084170,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11,339,0,2019-10-17 18:05,2019,10,Thursday,18,,HIGH ST,42.309489,-71.061081,"(42.30948900, -71.06108100)",2019-10-17,18:05:00,17,5,2019-10-17 18:05,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
I192059988,3115,Investigate Person,INVESTIGATE PERSON,C11,255,,2019-08-01 10:30,2019,8,Thursday,10,Part Three,DORCHESTER AVE,42.31021459,-71.05783009,"(42.31021459, -71.05783009)",2019-08-01,10:30:00,1,30,2019-08-01 10:30,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
I192048260,2003,Offenses Against Child / Family,CHILD ENDANGERMENT (NO ASSAULT),C11,251,,2019-06-25 11:30,2019,6,Tuesday,11,Part Two,CASTLE ROCK ST,42.31052567,-71.05107135,"(42.31052567, -71.05107135)",2019-06-25,11:30:00,25,30,2019-06-25 11:30,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
I192048260,2905,Violations,VAL - OPERATING WITHOUT LICENSE,C11,251,,2019-06-25 11:30,2019,6,Tuesday,11,Part Two,CASTLE ROCK ST,42.31052567,-71.05107135,"(42.31052567, -71.05107135)",2019-06-25,11:30:00,25,30,2019-06-25 11:30,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
I192048260,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,251,,2019-06-25 11:30,2019,6,Tuesday,11,Part Three,CASTLE ROCK ST,42.31052567,-71.05107135,"(42.31052567, -71.05107135)",2019-06-25,11:30:00,25,30,2019-06-25 11:30,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
I192022336,3410,Towed,TOWED MOTOR VEHICLE,C11,251,,2019-03-27 8:53,2019,3,Wednesday,8,Part Three,CASTLE ROCK ST,42.31052567,-71.05107135,"(42.31052567, -71.05107135)",2019-03-27,8:53:00,27,53,2019-03-27 8:53,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
I192003714,3114,Investigate Property,INVESTIGATE PROPERTY,C11,255,,2019-01-10 14:00,2019,1,Thursday,14,Part Three,ROACH ST,42.31056575,-71.05822676,"(42.31056575, -71.05822676)",2019-01-10,14:00:00,10,0,2019-01-10 14:00,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
I192058020,3301,Verbal Disputes,VERBAL DISPUTE,C11,254,,2019-07-27 3:37,2019,7,Saturday,3,Part Three,DORCHESTER AVE,42.31091044,-71.05767414,"(42.31091044, -71.05767414)",2019-07-27,3:37:00,27,37,2019-07-27 3:37,TRUE,68,68,25,25,91001,25025091001,910.01,Census Tract 910.01,G5020,S,1186620,449817,42.3082694,-71.0516795,17613171.47,24890.93202,2994169.469,10266.38423
192080533,3410,,TOWED MOTOR VEHICLE,C11,949,0,2019-10-05 9:35,2019,10,Saturday,9,,BOWDOIN ST,42.308393,-71.064731,"(42.30839300, -71.06473100)",2019-10-05,9:35:00,5,35,2019-10-05 9:35,TRUE,69,69,25,25,91500,25025091500,915,Census Tract 915,G5020,S,404166,0,42.3114941,-71.0643707,4350093.551,9075.236281,739547.6992,3741.25299
I192077712,3410,Towed,TOWED MOTOR VEHICLE,C11,334,,2019-09-26 10:45,2019,9,Thursday,10,Part Three,BOWDOIN ST,42.30839354,-71.06473124,"(42.30839354, -71.06473124)",2019-09-26,10:45:00,26,45,2019-09-26 10:45,TRUE,69,69,25,25,91500,25025091500,915,Census Tract 915,G5020,S,404166,0,42.3114941,-71.0643707,4350093.551,9075.236281,739547.6992,3741.25299
I192045022,3410,Towed,TOWED MOTOR VEHICLE,C11,334,,2019-06-14 9:35,2019,6,Friday,9,Part Three,BOWDOIN ST,42.30839354,-71.06473124,"(42.30839354, -71.06473124)",2019-06-14,9:35:00,14,35,2019-06-14 9:35,TRUE,69,69,25,25,91500,25025091500,915,Census Tract 915,G5020,S,404166,0,42.3114941,-71.0643707,4350093.551,9075.236281,739547.6992,3741.25299
I192044772,3410,Towed,TOWED MOTOR VEHICLE,C11,334,,2019-06-13 10:02,2019,6,Thursday,10,Part Three,BOWDOIN ST,42.30839354,-71.06473124,"(42.30839354, -71.06473124)",2019-06-13,10:02:00,13,2,2019-06-13 10:02,TRUE,69,69,25,25,91500,25025091500,915,Census Tract 915,G5020,S,404166,0,42.3114941,-71.0643707,4350093.551,9075.236281,739547.6992,3741.25299
192092264,3005,,SICK ASSIST,C11,339,0,2019-11-14 13:36,2019,11,Thursday,13,,,42.308431,-71.064,"(42.30843100, -71.06400000)",2019-11-14,13:36:00,14,36,2019-11-14 13:36,TRUE,69,69,25,25,91500,25025091500,915,Census Tract 915,G5020,S,404166,0,42.3114941,-71.0643707,4350093.551,9075.236281,739547.6992,3741.25299
192090656,3301,,VERBAL DISPUTE,C11,338,0,2019-11-08 13:45,2019,11,Friday,13,,NAVILLUS TER,42.309987,-71.062131,"(42.30998700, -71.06213100)",2019-11-08,13:45:00,8,45,2019-11-08 13:45,TRUE,69,69,25,25,91500,25025091500,915,Census Tract 915,G5020,S,404166,0,42.3114941,-71.0643707,4350093.551,9075.236281,739547.6992,3741.25299
192086228,3301,,VERBAL DISPUTE,C11,338,0,2019-10-24 14:22,2019,10,Thursday,14,,NAVILLUS TER,42.309987,-71.062131,"(42.30998700, -71.06213100)",2019-10-24,14:22:00,24,22,2019-10-24 14:22,TRUE,69,69,25,25,91500,25025091500,915,Census Tract 915,G5020,S,404166,0,42.3114941,-71.0643707,4350093.551,9075.236281,739547.6992,3741.25299
I192041928,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,C11,334,,2019-06-04 10:35,2019,6,Tuesday,10,Part Two,CAMERON ST,42.31039358,-71.06399382,"(42.31039358, -71.06399382)",2019-06-04,10:35:00,4,35,2019-06-04 10:35,TRUE,69,69,25,25,91500,25025091500,915,Census Tract 915,G5020,S,404166,0,42.3114941,-71.0643707,4350093.551,9075.236281,739547.6992,3741.25299
192093529,3114,,INVESTIGATE PROPERTY,C11,338,0,2019-11-18 22:05,2019,11,Monday,22,,BOWDOIN ST,42.310409,-71.062399,"(42.31040900, -71.06239900)",2019-11-18,22:05:00,18,5,2019-11-18 22:05,TRUE,69,69,25,25,91500,25025091500,915,Census Tract 915,G5020,S,404166,0,42.3114941,-71.0643707,4350093.551,9075.236281,739547.6992,3741.25299
192088893,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-02 7:30,2019,11,Saturday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)",2019-11-02,7:30:00,2,30,2019-11-02 7:30,TRUE,69,69,25,25,91500,25025091500,915,Census Tract 915,G5020,S,404166,0,42.3114941,-71.0643707,4350093.551,9075.236281,739547.6992,3741.25299
