,address,LAT,LONG
13519,264 GARFIELD AV,42.242521,-71.120606
13520,PARK DR AND KILMARNOCK ST,42.375,-71.03972
13521,DORCHESTER AV AND ADAMS ST,42.375,-71.03972
13522,BAKER ST AND GARDNER ST,42.277165,-71.166955
13523,COOPER ST AND SALEM ST,42.364362,-71.055555
13524,419 BEACON ST,42.351467,-71.086341
13525,43 COMMONWEALTH AV,42.353197,-71.075001
13526,955 BLUE HILL AV,42.291823,-71.089421
13527,32 W 4TH ST,42.341555,-71.057036
13528,58 SARATOGA ST,42.376407,-71.036907
13530,MAIN ST AND SULLIVAN ST,42.377767,-71.067318
13531,RIVER ST TR AND RIVER ST,42.261289,-71.112557
13533,24 UNION PARK ST,42.341747,-71.069831
13534,758 E BROADWAY,42.335837,-71.035101
13535,5 SUDBURY ST,42.361243,-71.060955
13536,GREENWOOD ST AND ERIE ST,42.302993,-71.079027
13537,448 E 8TH ST,42.331332,-71.043231
13538,501 SUMMER ST,42.345169,-71.041045
13539,8 POMEROY ST,42.353357,-71.141401
13540,875 RIVER ST,42.262422,-71.108634
13541,ERIE ST,42.302267,-71.081381
13542,122 ELM HILL AV,42.308327,-71.088111
13543,CAMBRIDGE ST AND HIGHGATE ST,42.355804,-71.13213
13544,4 PERKINS ST,42.321787,-71.110401
13545,46 WITHINGTON ST,42.288047,-71.072491
13546,TREMONT ST AND CAMDEN ST,42.338428,-71.081987
13547,199 COLUMBUS AV,42.348772,-71.071644
13548,673 COLUMBIA R,42.319297,-71.062551
13549,EDGERLY PL,42.349137,-71.068781
13550,CUMMINS HY AND BROCKTON ST,42.270301,-71.099577
13551,MAIN ST AND CHARLES ST,42.382706,-71.071781
13552,HAROLD ST AND RUTHVEN ST,42.313668,-71.092028
13553,117 B ST,42.341204,-71.053454
13554,461 W BROADWAY,42.335906,-71.046326
13555,PINE AV AND PINEFIELD R,42.3605,-71.0596
13556,NEW SUDBURY ST AND BOWKER ST,42.375,-71.03972
13557,DOWNER AV,42.311807,-71.061321
13558,135 WREN ST,42.279287,-71.149011
13559,SARATOGA ST AND ANNAVOY ST,42.383457,-70.997847
13560,ROSELAND ST,42.291127,-71.064071
13561,75 WILLIAMS AV,42.248507,-71.117591
13562,296 N BEACON ST,42.357017,-71.154101
13563,ELKO ST AND SPARHAWK ST,42.350732,-71.149073
13566,15 SLEEPER ST,42.351823,-71.049195
13568,21 DUBOIS ST,42.328437,-71.076071
13570,ROUND HILL ST AND GAY HEAD ST,42.32444,-71.10492
13572,WHEATLAND AV AND NORWELL ST,42.292614,-71.077456
13576,3 CHILCOTT PL,42.313267,-71.100151
13577,9 DARTMOUTH ST,42.343337,-71.073751
13578,118 GARDNER ST,42.277337,-71.170891
13579,AMORY ST AND BOYLSTON ST,42.316614,-71.103125
13580,77 PARK DR,42.34243,-71.095731
13582,145 NEPONSET AV,42.286542,-71.112071
13583,1853 CENTRE ST,42.286225,-71.154675
13584,1 BEACON ST,42.358289,-71.060823
13585,519 MASSACHUSETTS AV,42.338847,-71.080201
13586,53 JEFFRIES ST,42.364197,-71.030271
13587,366 DORCHESTER ST,42.330241,-71.055288
13588,WINDOM ST AND AMBOY ST,42.359757,-71.123701
13589,PROSPECT ST AND PROSPECT TR,42.37511,-71.057702
13590,314 E 8TH ST,42.331357,-71.048331
13591,S HUNTINGTON AV AND CASTLETON ST,42.323125,-71.112202
13592,77 PHILLIPS ST,42.360395,-71.069455
13593,CAMBRIDGE ST AND GOVE ST,42.361091,-71.068758
13594,W BROOKLINE ST AND TREMONT ST,42.341997,-71.075339
13595,26 BEAUFORT R,42.316018,-71.075325
13596,783 BLUE HILL AV,42.297747,-71.087541
13600,BRIMMER ST,42.357284,-71.071805
13601,1 BARTLETT ST,42.327782,-71.086996
13602,3 GUERNSEY ST,42.289197,-71.141971
13605,115 HARVARD ST,42.296687,-71.079004
13606,HIGH ST AND PEARL ST,42.355236,-71.054027
13607,27 LOGAN WY,42.32756,-71.05387
13608,1505 COMMONWEALTH AV,42.347127,-71.141541
13609,BROCK ST AND WOODMONT ST,42.375,-71.03972
13611,6 MASCOMA ST AND BLOSSOM ST,42.375,-71.03972
13613,BURNHAM PL AND E 3RD ST,42.336404,-71.040715
13614,LOUIS PRANG ST,42.338027,-71.096751
13615,1 MAPLEWOOD ST,42.270063,-71.147394
13616,784 MASSACHUSETTS AV,42.333529,-71.072263
13617,H ST AND E 5TH ST,42.333834,-71.041511
13619,NORWELL ST AND HARVARD ST,42.296801,-71.07847
13621,104 TRAIN ST,42.292357,-71.053741
13622,24 MAGAZINE ST,42.325717,-71.073515
13623,898 E DEDHAM ST,42.338369,-71.068091
13625,JERSEY ST AND VAN NESS ST,42.345414,-71.098241
13626,591 COLUMBUS AV,42.340186,-71.082239
13627,9 DOUGLAS ST,42.330817,-71.042901
13628,1 MYRTLE ST,42.359503,-71.064515
13630,45 BURNEY ST,42.272699,-71.124914
13631,LAGRANGE ST AND DENT ST,42.281612,-71.159961
13632,66 COMMONWEALTH AV,42.352387,-71.074721
13634,293 SILVER ST,42.335956,-71.047552
13635,107 WEST ST,42.354996,-71.062968
13636,MASON ST AND AVERY ST,42.353297,-71.063799
13637,49 PRINCE ST,42.364783,-71.054739
13639,45 SENATOR BOLLING CIRCLE,42.289837,-71.093728
13641,POST OFFICE SQ,42.35632,-71.055693
13642,BEACON ST AND MOUNTFORT ST,42.347516,-71.10178
13643,441 STUART ST,42.348641,-71.075973
13644,667 COLUMBIA R,42.319137,-71.062691
13646,222 E ST AND W EIGHTH ST,42.375,-71.03972
13647,45 MT CALVARY R,42.279497,-71.113851
13648,EVERETT ST AND N BEACON ST,42.353795,-71.13906
13649,SHAWMUT AV AND NORTHAMPTON ST,42.336906,-71.078719
13650,HANOVER ST AND BLACKSTONE ST,42.362017,-71.05674
13651,91 WALDECK ST,42.298967,-71.065221
13652,ADAMS ST AND ARCADIA ST,42.30215,-71.060149
13653,61 FANEUIL ST,42.359888,-71.056129
13654,ALBANY ST AND NORTHAMPTON ST,42.332825,-71.074323
13656,329 NORTHERN AV,42.346119,-71.037308
13657,172 ROSLINDALE AV,42.281944,-71.136608
13658,DEVONSHIRE ST,42.356256,-71.057498
13659,5 PARK PLAZ,42.351822,-71.067297
13660,191 PARK DR,42.34111,-71.099945
13661,99 TREMONT ST,42.357093,-71.06136
13662,735 TRUMAN PY,42.251706,-71.120553
13663,19 BELLFLOWER ST,42.324617,-71.058256
13664,39 HUMPHREYS ST,42.319377,-71.066801
13665,SOUTHERN AV AND NEW ENGLAND AV,42.289411,-71.078276
13666,1 CHANNEL CENTER ST,42.344857,-71.052093
13668,7 LINWOOD ST,42.255857,-71.126471
13669,64 TREMONT ST,42.357909,-71.060535
13671,WITHINGTON ST,42.288348,-71.072994
13672,2 MOZART ST,42.321774,-71.104771
13674,191 ST BOTOLPH ST,42.342917,-71.083511
13676,292 DORCHESTER ST,42.331932,-71.052309
13677,367 BEACON ST,42.352042,-71.084191
13678,78 ALBANY ST,42.350086,-71.059776
13679,162 HIGHLAND ST,42.25373,-71.111231
13680,477 WASHINGTON ST,42.355107,-71.061251
13681,4308 WASHINGTON ST,42.284021,-71.130744
13682,315 BLUE HILL AV,42.313677,-71.079719
13683,175 ROSLINDALE AV,42.282097,-71.136778
13684,474 HYDE PARK AV AND DESTEPHANO R,42.2557,-71.1245
13685,A ST AND WORMWOOD ST,42.347574,-71.050641
13689,CHARLES ST AND BLOSSOM ST,42.364374,-71.069741
13690,COLONIAL AV,42.290436,-71.076383
13691,23 ROXBURY ST,42.329588,-71.084995
13692,486 CHELSEA ST,42.382008,-71.024702
13695,HASTINGS ST AND MONTVIEW ST,42.287903,-71.158988
13698,LINCOLN ST AND DORCHESTER AV,42.299756,-71.060306
13699,52 BEECH ST,42.285505,-71.148348
13700,DORCHESTER AV AND CONGRESS ST,42.352375,-71.052275
13701,ANAWAN AV AND BEECH ST,42.285077,-71.147713
13702,BUNKER HILL ST AND SCHOOL ST,42.37922,-71.063196
13703,TOWNSEND ST AND MARKSDALE ST,42.31731,-71.087265
13704,QUEENSBERRY ST AND JERSEY ST,42.342863,-71.096988
13707,COWING ST,42.273593,-71.148059
13709,PERKINS ST AND S HUNTINGTON AV,42.321602,-71.11209
13710,143 W 4TH ST,42.340598,-71.055541
13711,85 CAUSEWAY ST,42.364609,-71.062339
13714,2 BENNINGTON ST,42.374973,-71.038671
13715,21 HARVARD ST,42.29907,-71.074623
13718,574 BOYLSTON ST,42.350357,-71.076363
13719,62 FANEUIL ST,42.359888,-71.056124
13721,1 RINGGOLD ST,42.342917,-71.070081
13722,RUTHERFORD AV AND CHELSEA ST,42.379038,-71.071098
13723,119 LUCERNE ST,42.285314,-71.089213
13724,135 W NEWTON ST,42.342197,-71.077151
13725,TUFTS ST AND SOUTH ST,42.375,-71.03972
13726,48 W BROADWAY,42.342465,-71.055967
13727,24 WESTMINSTER ST,42.264257,-71.121821
13728,BLACKFAN CR AND LONGWOOD AV,42.338401,-71.104895
13729,CUMMINS HY AND REGIS R,42.275197,-71.111781
13731,19 THACHER ST,42.365447,-71.057211
13732,135 W BROADWAY,42.340757,-71.054221
13733,624 CUMMINS HY AND ROCKDALE ST,42.375,-71.03972
13734,6 PARIS ST,42.369477,-71.040561
13735,106 TREMONT ST,42.356951,-71.061511
13736,MERRIMAC ST AND PORTLAND ST,42.363338,-71.060793
13737,162 NORTHAMPTON ST,42.336844,-71.078643
13738,MAVERICK ST AND HAVRE ST,42.370739,-71.040282
13739,346 D ST,42.341277,-71.048241
13740,DANNY RD AND VALARRO R,42.241507,-71.138981
13741,CEDAR ST AND JUNIPER ST,42.324439,-71.089394
13742,4 COOPER ST,42.364381,-71.055696
13743,1 FANEUIL ST,42.359668,-71.055951
13745,CENTRAL SQ AND BENNINGTON ST,42.384467,-71.014061
13746,IPSWICH ST AND BOYLSTON ST,42.346906,-71.089227
13747,146 BELGRADE AV,42.28614,-71.136732
13749,192 WASHINGTON ST,42.35713,-71.058621
13752,468 SHAWMUT AV,42.338727,-71.075731
13753,14 OAK ST,42.348422,-71.064074
13754,2 APPLETON ST,42.346571,-71.069317
13755,258 FRANKLIN ST,42.35673,-71.053696
13756,11 MONUMENT ST,42.377457,-71.060011
13757,NORTH ST,42.334277,-71.031081
13758,PARIS ST AND MERIDIAN ST,42.37137,-71.038995
13760,72 PRESCOTT ST,42.378783,-71.029429
13761,35 BREMEN ST,42.368912,-71.038596
13762,525 E 2ND ST,42.337057,-71.042291
13763,169 LEYDEN ST,42.388657,-71.005291
13764,26 BAYSWATER ST,42.385575,-71.00538
13765,213 BROOKS ST,42.380549,-71.036099
13766,HARTWELL ST,42.309167,-71.084091
13768,182 LEXINGTON ST,42.379447,-71.033331
13769,PARSONS ST AND ELECTRIC AV,42.356969,-71.157344
13770,WARREN ST AND CORDIS ST,42.374718,-71.063085
13771,ATHENS ST AND E ST,42.33821,-71.048821
13772,DERRY RD AND WESTMINSTER ST,42.265261,-71.113299
13773,27 THACHER ST,42.365397,-71.057661
13774,1 WELD ST,42.294429,-71.13601
13775,HOLIDAY ST,42.302097,-71.069861
13776,668 PARKER ST,42.333095,-71.096201
13778,82 TREMONT ST,42.357532,-71.060907
13779,124 ANAWAN AV,42.282667,-71.150191
13780,PILGRIM RD AND SHORT R,42.3605,-71.0596
13781,WASHINGTON ST AND PELHAM ST,42.34079,-71.070707
13782,HYDE PARK AV AND B ST,42.250307,-71.126109
13784,1 HIGH ST,42.310219,-71.060753
13785,CONGRESS ST AND BLOSSOM ST,42.375,-71.03972
13786,125 S HUNTINGTON AV,42.345979,-71.081076
13787,ADAMS ST AND LINCOLN ST,42.299985,-71.058798
13788,88 WESTMINSTER AV,42.264015,-71.118655
13790,2 GRIMES ST,42.334357,-71.051491
13791,65 LUCERNE ST,42.287337,-71.088571
13792,2 CHANNEL ST,42.344857,-71.052093
13793,HEMENWAY ST AND WESTLAND AV,42.343958,-71.08991
13794,23 HUNTINGTON AV,42.348565,-71.078028
13795,13 DORCHESTER ST,42.337216,-71.043382
13796,45 WASHINGTON ST,42.307154,-71.082348
13797,43 HUMPHREYS ST,42.319105,-71.066955
13798,41 BOARDMAN ST,42.388407,-71.009361
13800,ORLEANS ST,42.369437,-71.036621
13801,DANA AV AND WALNUT,42.3605,-71.0596
13802,23 SHAWMUT AV,42.34646,-71.066025
13804,MELCHER ST AND SUMMER ST,42.350552,-71.050964
13805,1 WILLOW ST,42.357375,-71.068253
13806,1295 BLUE HILL AV,42.280597,-71.093061
13807,1667 BLUE HILL AV,42.267727,-71.094171
13808,3 MASSACHUSETTS AV,42.350451,-71.089272
13809,121 W 1ST ST,42.343242,-71.053022
13810,BLUE HILL AV AND INTERVALE ST,42.311891,-71.080743
13811,87 BALDWIN ST,42.382827,-71.069591
13812,MAIN ST AND UNION ST,42.374579,-71.063711
13813,W EAGLE ST,42.381525,-71.038206
13814,226 CLARENDON ST,42.351478,-71.0756
13815,22 ANSONIA R,42.272777,-71.162801
13816,2 BEARSE AV,42.270997,-71.064081
13817,BEACHVIEW RD AND DRUMLIN R,42.3605,-71.0596
13820,6 CALDER ST,42.296607,-71.087931
13821,337 W 1ST ST,42.338935,-71.045866
13822,RICHMOND ST,42.274519,-71.065844
13823,895 BLUE HILL AV,42.29413,-71.088571
13824,28 WINSHIP ST,42.347506,-71.151323
13825,77 CHARLES ST S,42.351395,-71.065483
13826,46 WOODARD R,42.279267,-71.145761
13827,MASSACHUSETTS AV AND HAVILAND ST,42.346625,-71.087408
13828,364 HANOVER ST,42.365411,-71.053272
13829,1207 RIVER ST,42.256154,-71.12201
13832,3 ST JAMES AV,42.351026,-71.07045
13833,416 COMMONWEALTH AV,42.348637,-71.091031
13834,15 HULL ST,42.366635,-71.055305
13835,7 LITHGOW ST,42.289387,-71.070911
13836,518 MASSACHUSETTS AV AND TREMONT ST,42.3605,-71.0596
13837,DARTMOUTH ST AND COLUMBUS AV,42.345864,-71.075246
13839,106 BEACON ST,42.355396,-71.073781
13842,18 GROVE ST,42.360517,-71.068581
13843,43 ROGERS ST,42.329077,-71.055351
13844,25 HALLET ST,42.284517,-71.046861
13845,1 JAMAICA PL,42.305557,-71.118961
13846,BROCKTON ST AND MESSINGER ST,42.27237,-71.097662
13847,HARVARD ST AND ESTELLA ST,42.286744,-71.095452
13849,26 NORTON ST,42.306817,-71.069051
13850,365 E ST,42.338854,-71.047883
13851,HUMBOLDT AV AND MUNROE ST,42.318237,-71.086225
13852,89 BROAD ST,42.357457,-71.053161
13853,TALBOT AV AND SOUTHERN AV,42.290601,-71.073305
13854,7 CALUMET ST,42.333822,-71.104908
13855,93 WILLOWWOOD ST,42.283317,-71.086031
13856,9 HOMES AV,42.302377,-71.070981
13857,73 CHELSEA ST,42.371637,-71.036451
13858,145 SEAPORT BL AND E SERVICE R,42.3605,-71.0596
13859,19 WILSON PK,42.340867,-71.146032
13860,28 SOUTH ST,42.352016,-71.057171
13861,37 RIVER ST,42.357167,-71.070311
13862,157 CEDAR ST,42.274119,-71.075856
13863,315 ALLSTON ST,42.343637,-71.141673
13864,GILLESPIES LA AND RIVER ST,42.268162,-71.092864
13865,POND ST AND AVON ST,42.309571,-71.132643
13866,5 BARSTOW ST,42.353317,-71.142731
13867,11 WASHINGTON ST,42.307817,-71.082961
13868,22 DORCHESTER AV,42.34958,-71.054078
13870,PAYSON AV AND GLENDALE ST,42.312985,-71.066509
13871,PUTNAM ST AND CONDOR ST,42.382611,-71.033395
13872,511 BOYLSTON ST,42.350752,-71.074896
13873,9 HIGH ST,42.309927,-71.061101
13874,SALEM ST AND CHARTER ST,42.367058,-71.054297
13876,EVERETT ST AND JEFFRIES ST,42.365172,-71.029341
13877,112 L ST,42.333889,-71.035335
13879,3391 WASHINGTON ST,42.30847,-71.10553
13881,MILK ST AND DEVONSHIRE ST,42.356751,-71.057323
13882,29 VALLEY R,42.27775,-71.06806
13884,358 SHAWMUT AV AND W DEDHAM ST,42.3605,-71.0596
13885,26 COURT ST,42.358591,-71.059097
13887,625 COMMONWEALTH AV,42.349787,-71.101521
13888,812 DORCHESTER AV,42.323301,-71.056508
13891,95-1 HYDE PARK AV,42.267277,-71.121211
13893,6 REDDY AV,42.262037,-71.111711
13894,LINCOLN ST AND BEDFORD ST,42.353337,-71.05788
13896,STATE ST AND ATLANTIC AV,42.359631,-71.051804
13899,34 W 2ND ST,42.343255,-71.055994
13900,ARLINGTON ST AND STUART ST,42.350148,-71.069926
13901,D ST AND ATHENS ST,42.339221,-71.050379
13902,17 EVERETT AV,42.315267,-71.063501
13903,46 TOBIN R,42.259967,-71.162291
13904,15 EDWIN ST,42.288827,-71.062401
13905,ENDICOTT ST AND STILLMAN ST,42.363838,-71.057243
13906,66 ALLSTON ST,42.294321,-71.067575
13907,66 FALCON ST,42.382154,-71.036905
13908,54 PLEASANT ST,42.314917,-71.059561
13909,COLUMBIA RD AND WOLCOTT ST,42.303472,-71.083444
13910,7 FORSYTH ST,42.34036,-71.090928
13911,111 BAY STATE R,42.350407,-71.098351
13912,671 BOYLSTON ST,42.349963,-71.078921
13913,48 UNION PARK ST,42.342093,-71.070558
13914,E 3RD ST AND EMMET ST,42.33644,-71.038713
13915,111 FREEPORT ST,42.304967,-71.056965
13916,197 W BROOKLINE ST,42.343523,-71.076709
13918,MINDEN ST AND DAY ST,42.325408,-71.107642
13919,713 DUDLEY ST,42.318037,-71.067941
13920,MARLBOROUGH ST AND DARTMOUTH ST,42.352866,-71.078727
13921,MARION ST AND PRINCETON ST,42.377246,-71.036662
13922,622 WASHINGTON ST,42.352536,-71.062573
13923,343 HANOVER ST,42.364461,-71.053595
13924,124 CALUMET ST,42.330977,-71.102361
13925,656 E 5TH ST,42.334097,-71.034271
13926,DEERFIELD ST,42.35037,-71.09761
13928,1 ST JAMES AV,42.350992,-71.071339
13929,SPENCER ST,42.294217,-71.076001
13930,186 BROOKLINE AV,42.343875,-71.101817
13931,129 WOOD AV,42.270397,-71.110491
13934,TEMPLE PL,42.355067,-71.062091
13935,628 CUMMINS HY,42.272065,-71.106572
13936,GREATON RD AND CENTRE ST,42.287148,-71.148732
13937,03 FENDALE AV,42.279317,-71.069804
13939,SEAVER ST,42.30786,-71.088281
13941,239 W EIGHTH ST,42.332947,-71.051252
13942,56 TENNIS R,42.276357,-71.096191
13943,333 W 3RD ST AND OLD COLONY AV,42.3605,-71.0596
13944,67 COLEMAN ST,42.307807,-71.067041
13945,11 DANA AV,42.253997,-71.124941
13946,SHAWMUT AV AND MELNEA CASS BL,42.333775,-71.082549
13948,BELLAIRE R,42.291677,-71.144121
13949,MAVERICK ST AND LAMSON ST,42.367139,-71.032023
13950,ADAMS ST AND OAKTON AV,42.286659,-71.054544
13951,4 LORRAINE TR AND KELTON ST,42.375,-71.03972
13952,DISTRICT AVE AND LUCY ST,42.325102,-71.062077
13954,15 PRESTON R,42.282467,-71.159641
13955,687 HYDE PARK AV,42.276897,-71.119831
13956,CLARENDON ST AND APPLETON ST,42.34567,-71.072762
13958,3 VAN WINKLE ST,42.281957,-71.064941
13959,MERIDIAN ST AND PARIS ST,42.37137,-71.038995
13960,TEMPLE ST,42.27343,-71.07274
13961,137 GROVE ST,42.359324,-71.068606
13962,9 SELDEN ST,42.281887,-71.076591
13963,8 DUNBOY ST,42.352283,-71.164757
13964,299 NORFOLK ST,42.283827,-71.082851
13965,233 PRINCETON ST,42.379206,-71.031097
13966,4 BAKER PL,42.280803,-71.16881
13967,ANAWAN AV AND PARK ST,42.282295,-71.150844
13968,401 COLUMBUS AV,42.344469,-71.076963
13969,177 MILK ST,42.358351,-71.052745
13970,1936 BEACON ST,42.358117,-71.061779
13971,1 NONANTUM ST,42.350242,-71.174577
13972,261 LAMARTINE ST,42.314427,-71.106801
13973,SARATOGA ST AND MARION ST,42.376652,-71.036256
13974,71 WALNUT PK,42.314627,-71.095261
13975,CENTRE ST AND LESLIE ST,42.29464,-71.058323
13976,67 RIVER ST,42.357714,-71.070722
13978,ATLANTIC AV AND ESSEX ST,42.351857,-71.055879
13979,M ST AND E BROADWAY,42.335675,-71.03335
13982,3895 WASHINGTON ST,42.295507,-71.118891
13983,58 CHESTNUT ST,42.357111,-71.068942
13986,NEPONSET VALLEY PY AND READVILLE ST,42.244078,-71.133774
13987,168 NORWELL ST,42.296557,-71.078141
13988,46 BLUE HILL AV,42.323467,-71.076071
13989,LINDEN ST,42.305607,-71.059751
13990,1 GORDON ST,42.354009,-71.140666
13991,CHARLES ST AND REVERE ST,42.359472,-71.070761
13992,HAWTHORNE ST AND HIGHLAND ST,42.323862,-71.093261
13993,55 LINDEN ST,42.305734,-71.060084
13994,61 PRINCE ST,42.365127,-71.054921
13995,MORTON ST AND SANFORD ST,42.274025,-71.070528
13998,E 6TH ST AND N ST,42.333187,-71.031212
14000,CONGRESS ST AND EAST ST,42.375,-71.03972
14001,9 NORTHAMPTON ST,42.33377,-71.075236
14002,DARTMOUTH ST AND NEWBURY ST,42.350897,-71.077742
14005,142 BEACON ST,42.354917,-71.075401
14007,37 FARRAGUT R,42.336974,-71.025301
14008,57 SAVIN HILL AV,42.312697,-71.055971
14009,SUMNER ST AND ANNABEL ST,42.318088,-71.061834
14010,STANBRO ST AND MEADOWVIEW R,42.235127,-71.130881
14011,3 MASON ST,42.247672,-71.127063
14013,MARKET ST AND WAVERLY ST,42.375,-71.03972
14015,LEEDS ST AND DORCHESTER AV,42.330398,-71.056968
14016,24 E 8TH ST,42.33282,-71.051095
14017,DANA AV AND TREMONT ST,42.375,-71.03972
14018,8 OAK ST,42.348589,-71.063789
14019,175 PARKER HILL AV,42.329474,-71.104405
14021,09 BRAHMS ST,42.277115,-71.138981
14022,HOBART ST AND HOBSON ST,42.355369,-71.161672
14023,21 GASTON ST,42.313517,-71.081591
14024,139 BEACON ST,42.354717,-71.074191
14025,WILLIAMS AV AND TRUMAN PY,42.251556,-71.119752
14026,288 COMMONWEALTH AV,42.349687,-71.084751
14027,1079 COMMONWEALTH AV,42.352527,-71.124561
14028,64 CRAWFORD ST,42.312647,-71.088211
14029,WASHINGTON ST AND HERALD ST,42.34662,-71.064591
14030,W BROADWAY AND DORCHESTER ST,42.335486,-71.045691
14032,265 HANCOCK ST,42.308897,-71.059341
14033,CALVIN RD AND WESTCHESTER R,42.3605,-71.0596
14034,77 HARRISON AV,42.351087,-71.061601
14037,DEGAUTIER WY,42.329763,-71.081091
14039,699 BOYLSTON ST,42.349682,-71.07923
14040,E LENOX ST AND REED ST,42.334074,-71.077585
14041,419 E 8TH ST,42.331217,-71.044311
14043,CLAREMONT PK AND CLAREMONT ST,42.375,-71.03972
14044,86 AMERICAN LEGION HY,42.296797,-71.091171
14045,WARREN ST AND NEVINS ST,42.350067,-71.146412
14046,543 E 3RD ST,42.336369,-71.038208
14047,255 ST BOTOLPH ST,42.341449,-71.085397
14049,16 EVERETT ST,42.301548,-71.052732
14050,399 COLUMBIA R,42.31204,-71.069034
14051,822 PARKER ST,42.327747,-71.099251
14052,COLUMBUS AV AND NORTHAMPTON ST,42.339999,-71.082472
14053,327 SPRING ST,42.271778,-71.172346
14055,ADAMS ST AND GALLIVAN BL,42.282631,-71.056453
14056,E 3RD ST AND NEWHALL PL,42.336491,-71.03582
14057,621 CUMMINS HY,42.271754,-71.107045
14058,9 EDWIN ST,42.288757,-71.062671
14059,285 LAGRANGE ST,42.277954,-71.154306
14060,PARK ST AND ROBIN ST,42.277967,-71.144605
14061,HIGHLAND ST AND BEECH GLEN ST,42.324104,-71.093272
14062,5205 WASHINGTON ST,42.261331,-71.157481
14063,SULLIVAN SQ,42.3838,-71.0767
14064,11 DORCHESTER ST,42.337203,-71.043588
14065,1078 BOYLSTON ST,42.346948,-71.088077
14066,TREMONT ST AND WINTER ST,42.356258,-71.062267
14067,48 DALTON ST,42.345982,-71.084382
14068,36 W BROADWAY,42.342707,-71.056281
14069,7 ST ANDREW R,42.385332,-71.005032
14070,15 FARNSWORTH ST,42.3509,-71.048868
14071,211 BLUE HILL AV,42.317325,-71.077982
14072,SUMMIT AV AND WOODSTOCK AV,42.344616,-71.139045
14073,BERTSON AV AND DENT ST,42.285964,-71.166463
14074,12 LYNDHURST ST,42.292578,-71.071271
14075,227 LEXINGTON ST,42.379797,-71.031491
14076,VALENTI WY AND CANAL ST,42.364348,-71.059885
14077,61 REVERE ST,42.359637,-71.068481
14079,14 BUSINESS ST,42.253834,-71.127157
14081,701 CENTRE ST,42.295187,-71.056286
14083,61 REXFORD ST,42.269477,-71.095991
14084,71 FANEUIL ST,42.359893,-71.056076
14085,4 MYRTLE ST,42.359277,-71.064631
14086,MAPLE ST AND WELD ST,42.291556,-71.157259
14087,281 E 8TH ST,42.33174,-71.04937
14088,232 FOSTER ST,42.342467,-71.158091
14090,1 COLBURN ST,42.331766,-71.111322
14091,18 SAVIN ST,42.313299,-71.051212
14093,3 ALPHA R,42.296367,-71.067351
14094,751 CENTRE ST,42.29519,-71.056274
14095,GLADSTONE ST AND WALLEY ST,42.389053,-70.999425
14096,75 SYMPHONY R,42.343229,-71.090094
14097,LAROSE PL,42.34547,-71.14768
14098,632 W ROXBURY PY,42.284597,-71.147101
14099,377 HARRISON AV,42.342447,-71.065696
14100,153 BOYLSTON ST,42.352524,-71.066509
14101,32 LOTHROP ST,42.360499,-71.144759
14102,414 MERIDIAN ST,42.380757,-71.039521
14104,SYCAMORE ST AND RIDGE ST,42.286468,-71.122809
14108,TREMONT ST,42.340887,-71.077941
14109,EMMONS ST AND PARIS ST,42.371401,-71.038783
14111,25 WARREN ST,42.335957,-71.077301
14112,93 FANEUIL ST,42.359903,-71.055958
14113,CUSHING AV AND MT CUSHING TR,42.316058,-71.064332
14114,371 DORCHESTER AV,42.335647,-71.057421
14115,45 CHENEY ST,42.309317,-71.084711
14116,203 CHESTNUT HILL AV,42.341127,-71.155301
14117,42 E ST,42.307297,-71.060511
14118,HAMILTON PL AND TREMONT ST,42.356688,-71.061793
14119,CENTRE ST AND WESTERLY ST,42.322564,-71.106566
14120,346 BEACON ST,42.352537,-71.084281
14121,185 MAGNOLIA ST,42.312597,-71.073141
14122,PRINCE ST AND HANOVER ST,42.36432,-71.053919
14123,391 ATHENS ST,42.336991,-71.046906
14124,BLACKFAN ST AND LONGWOOD AV,42.337783,-71.105141
14125,77 CENTRAL ST,42.358727,-71.052931
14127,217 COMMONWEALTH AV,42.351407,-71.081851
14128,699 WASHINGTON ST,42.351171,-71.062909
