fiscal_year,revenue_category_name,fund_category_name,fund_number,sub_fund,sub_fund_name,fund_name,revenue_class_name,cabinet_name,department_code,department_name,revenue_source,revenue_source_name,revenue_collected,fiscal_period,apd_nm,trans_no,fiscal_period_month,fund_number_fund_name,department_code_department,revenue_source_revenue_source
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,ENVIRONMENTAL AFFAIRS,AGR,DEPARTMENT of AGRICULTURAL RESOURCES,3110,LICENSES-DEAL/TRANSPORT EQUINE,5,7,January,201901001004AGR,07 (January),General Fund (0010),DEPARTMENT of AGRICULTURAL RESOURCES (AGR),LICENSES-DEAL/TRANSPORT EQUINE (3110)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF EDUCATION,WOR,WORCESTER STATE UNIVERSITY,0530,FEES-TUITION,234394.93,12,June,201901001004WOR,12 (June),General Fund (0010),WORCESTER STATE UNIVERSITY (WOR),FEES-TUITION (0530)
2019,DEPARTMENTAL,Budgeted Funds,2001,0001,Marijuana Regulation Fund,Marijuana Regulation Fund,FEES,CANNABIS CONTROL COMMISSION,CNB,CANNABIS CONTROL COMMISSION,0534,FEES,-100,10,April,201901200104CNB,10 (April),Marijuana Regulation Fund (2001),CANNABIS CONTROL COMMISSION (CNB),FEES (0534)
2019,DEPARTMENTAL,Budgeted Funds,2001,0001,Marijuana Regulation Fund,Marijuana Regulation Fund,LICENSE AND PERMITS,CANNABIS CONTROL COMMISSION,CNB,CANNABIS CONTROL COMMISSION,3124,Marijuana product,27500,8,February,201901200104CNB,08 (February),Marijuana Regulation Fund (2001),CANNABIS CONTROL COMMISSION (CNB),Marijuana product (3124)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,0684,FEES MILK CERTIFICATIONS,4875,3,September,201901001004DPH,03 (September),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),FEES MILK CERTIFICATIONS (0684)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,0598,FEES-DATA DISSEMINATION SERVIC,49737.5,7,January,201901001004DPH,07 (January),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),FEES-DATA DISSEMINATION SERVIC (0598)
2019,DEPARTMENTAL,Budgeted Funds,2001,0001,Marijuana Regulation Fund,Marijuana Regulation Fund,LICENSE AND PERMITS,CANNABIS CONTROL COMMISSION,CNB,CANNABIS CONTROL COMMISSION,3123,Retail Marijuana License,30000,4,October,201901200104CNB,04 (October),Marijuana Regulation Fund (2001),CANNABIS CONTROL COMMISSION (CNB),Retail Marijuana License (3123)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,ENV,EXECUTIVE OFFICE OF ENVIRONMENTAL AFFAIRS,0500,FEES,638689,11,May,201901001004ENV,11 (May),General Fund (0010),EXECUTIVE OFFICE OF ENVIRONMENTAL AFFAIRS (ENV),FEES (0500)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,DOI,DIVISION OF INSURANCE,0559,FEES-POLICY FORM SUBMISSION,29200,7,January,201901001004DOI,07 (January),General Fund (0010),DIVISION OF INSURANCE (DOI),FEES-POLICY FORM SUBMISSION (0559)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DMR,DEPARTMENT OF DEVELOPMENTAL SERVICES,6900,MISC,-27688.95,2,August,201901001007DMR,02 (August),General Fund (0010),DEPARTMENT OF DEVELOPMENTAL SERVICES (DMR),MISC (6900)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,DPU,DEPARTMENT OF PUBLIC UTILITIES,0577,FEES-BUS INSPECTION,240,8,February,201901001004DPU,08 (February),General Fund (0010),DEPARTMENT OF PUBLIC UTILITIES (DPU),FEES-BUS INSPECTION (0577)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,SALE OF GOODS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,HLY,SOLDIERS' HOME in HOLYOKE,4531,SALE OF SPECIAL PLATES,38908,12,June,201901001007HLY,12 (June),General Fund (0010),SOLDIERS' HOME in HOLYOKE (HLY),SALE OF SPECIAL PLATES (4531)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,WEL,DEPARTMENT OF TRANSITIONAL ASSISTANCE,6911,MISC-GR-RECOVERIES,75220.36,9,March,201901001007WEL,09 (March),General Fund (0010),DEPARTMENT OF TRANSITIONAL ASSISTANCE (WEL),MISC-GR-RECOVERIES (6911)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES MISCELLANEOUS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0210,District Broadcast Satellite Serv,761660.55,2,August,201901001001DOR,02 (August),General Fund (0010),DEPARTMENT OF REVENUE (DOR),District Broadcast Satellite Serv (0210)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,ENVIRONMENTAL AFFAIRS,AGR,DEPARTMENT of AGRICULTURAL RESOURCES,3012,Licenses- Hemp Program,1300,4,October,201901001004AGR,04 (October),General Fund (0010),DEPARTMENT of AGRICULTURAL RESOURCES (AGR),Licenses- Hemp Program (3012)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,WEL,DEPARTMENT OF TRANSITIONAL ASSISTANCE,5232,FED OPERAT-FOOD STAMP T-13,0,4,October,201901001003WEL,04 (October),General Fund (0010),DEPARTMENT OF TRANSITIONAL ASSISTANCE (WEL),FED OPERAT-FOOD STAMP T-13 (5232)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REVENUE COLLECTIONS BY COURTS,JUDICIARY,TRC,TRIAL COURT,3300,VICTIM/WITNESS FD C694 1983,113943.33,9,March,201901001004TRC,09 (March),General Fund (0010),TRIAL COURT (TRC),VICTIM/WITNESS FD C694 1983 (3300)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,ICAT,EHS-CORE ADMINISTRATION TECH,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EHS,EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES,AFAC,EHS Facilities Operations,549650.58,11,May,2019010015CBEHS,11 (May),Intragovernmental Services Fund (0015),EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES (EHS),EHS Facilities Operations (AFAC)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,RENTS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,HLY,SOLDIERS' HOME in HOLYOKE,4000,RENTS,0,1,July,201901001004HLY,01 (July),General Fund (0010),SOLDIERS' HOME in HOLYOKE (HLY),RENTS (4000)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,3066,LICENSES-NON-ALCOHOL BEVERAGES,4650,12,June,201901001004DPH,12 (June),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),LICENSES-NON-ALCOHOL BEVERAGES (3066)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,0710,ADMINISTRATION FEES,166208.17,1,July,201901001004EQE,01 (July),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),ADMINISTRATION FEES (0710)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FINES AND PENALTIES,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,2713,CIGARRETTE EXCISE PENALITY,2710.06,8,February,201901001004DOR,08 (February),General Fund (0010),DEPARTMENT OF REVENUE (DOR),CIGARRETTE EXCISE PENALITY (2713)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,STATE LOTTERY,TREASURER & RECEIVER GENERAL,LOT,LOTTERY AND GAMING COMMISSION,3106,LICENSES-BEANO,100,5,November,201901001004LOT,05 (November),General Fund (0010),LOTTERY AND GAMING COMMISSION (LOT),LICENSES-BEANO (3106)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF EDUCATION,MBC,MASS BAY COMMUNITY COLLEGE,0530,FEES-TUITION,0,9,March,201901001004MBC,09 (March),General Fund (0010),MASS BAY COMMUNITY COLLEGE (MBC),FEES-TUITION (0530)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,ENVIRONMENTAL AFFAIRS,DPU,DEPARTMENT OF PUBLIC UTILITIES,6900,MISC,1695.4,6,December,201901001007DPU,06 (December),General Fund (0010),DEPARTMENT OF PUBLIC UTILITIES (DPU),MISC (6900)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DMH,DEPARTMENT OF MENTAL HEALTH,0647,FEES - SURCHARGES,1456291.54,10,April,201901001004DMH,10 (April),General Fund (0010),DEPARTMENT OF MENTAL HEALTH (DMH),FEES - SURCHARGES (0647)
2019,CHARGEBACK REVENUES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,STIB,STI Billing Retained Revenue,109233.55,10,April,2019010010CBDPH,10 (April),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),STI Billing Retained Revenue (STIB)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,0710,ADMINISTRATION FEES,325215.71,9,March,201901001004EQE,09 (March),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),ADMINISTRATION FEES (0710)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF EDUCATION,FRC,FRAMINGHAM STATE UNIVERSITY,0530,FEES-TUITION,0,5,November,201901001004FRC,05 (November),General Fund (0010),FRAMINGHAM STATE UNIVERSITY (FRC),FEES-TUITION (0530)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,0604,FEES-FOOD PROCESSORS,41962.5,12,June,201901001004DPH,12 (June),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),FEES-FOOD PROCESSORS (0604)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,POL,DEPARTMENT OF STATE POLICE,3571,REIMB. 0VERTIME CHARGES,0,13,Adjustment 1,201901001004POL,13 (Adjustment 1),General Fund (0010),DEPARTMENT OF STATE POLICE (POL),REIMB. 0VERTIME CHARGES (3571)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,SHERIFF DEPARTMENTS,SDB,SHERIFF DEPARTMENT BERKSHIRE,3500,REIMBURSEMENTS,4200,3,September,201901001004SDB,03 (September),General Fund (0010),SHERIFF DEPARTMENT BERKSHIRE (SDB),REIMBURSEMENTS (3500)
2019,TAXES,Budgeted Funds,0103,0000,Zero Subfund for 0103 Fund,Commonwealth Transportation Fund,TAXES SALES AND USE,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0139,SALES MOTOR VEH,45559583.02,6,December,201901010301DOR,06 (December),Commonwealth Transportation Fund (0103),DEPARTMENT OF REVENUE (DOR),SALES MOTOR VEH (0139)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES DEEDS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0141,DEED EXCISE,10907354.22,9,March,201901001001DOR,09 (March),General Fund (0010),DEPARTMENT OF REVENUE (DOR),DEED EXCISE (0141)
2019,DEPARTMENTAL,Budgeted Funds,2001,0001,Marijuana Regulation Fund,Marijuana Regulation Fund,FEES,CANNABIS CONTROL COMMISSION,CNB,CANNABIS CONTROL COMMISSION,0638,Cannabis Initial Application,51400,8,February,201901200104CNB,08 (February),Marijuana Regulation Fund (2001),CANNABIS CONTROL COMMISSION (CNB),Cannabis Initial Application (0638)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,CHS,CRIMINAL JUSTICE INFORMATION SERVICES DEPARTMENT,3059,LICENSES-FIREARMS & AMMUNITION,151847.5,12,June,201901001004CHS,12 (June),General Fund (0010),CRIMINAL JUSTICE INFORMATION SERVICES DEPARTMENT (CHS),LICENSES-FIREARMS & AMMUNITION (3059)
2019,DEPARTMENTAL,Budgeted Funds,0114,0000,SFUND IS ZERO,Inland Fisheries and Game Fund,LICENSE AND PERMITS,ENVIRONMENTAL AFFAIRS,FWE,DEPARTMENT OF FISH AND GAME,3041,LICENSES-PROPAGATORS &DEALERS,1260,5,November,201901011404FWE,05 (November),Inland Fisheries and Game Fund (0114),DEPARTMENT OF FISH AND GAME (FWE),LICENSES-PROPAGATORS &DEALERS (3041)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,SHERIFF DEPARTMENTS,SDB,SHERIFF DEPARTMENT BERKSHIRE,3500,REIMBURSEMENTS,15533.4,4,October,201901001004SDB,04 (October),General Fund (0010),SHERIFF DEPARTMENT BERKSHIRE (SDB),REIMBURSEMENTS (3500)
2019,ASSESSMENTS,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,SPECIAL ASSESSMENTS,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,4800,ASSESSMENT,192022,4,October,201901001002EQE,04 (October),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),ASSESSMENT (4800)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,3506,REIMB-DIRECT PATIENT PAYMENTS,183585.16,4,October,201901001004DPH,04 (October),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),REIMB-DIRECT PATIENT PAYMENTS (3506)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,0562,FEES,54600,9,March,201901001004DPH,09 (March),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),FEES (0562)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,DCR,DEPARTMENT CONSERVATION AND RECREATION,0500,FEES,1115787.3,5,November,201901001004DCR,05 (November),General Fund (0010),DEPARTMENT CONSERVATION AND RECREATION (DCR),FEES (0500)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,SECRETARY OF STATE,SEC,SECRETARY OF STATE,0507,FEES-UNIFORM COMMERCIAL CODE,139062.5,5,November,201901001004SEC,05 (November),General Fund (0010),SECRETARY OF STATE (SEC),FEES-UNIFORM COMMERCIAL CODE (0507)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,0705,FILING FEES,1017.5,6,December,201901001004EQE,06 (December),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),FILING FEES (0705)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,CME,CHIEF MEDICAL EXAMINER,0630,FEES,255900,4,October,201901001004CME,04 (October),General Fund (0010),CHIEF MEDICAL EXAMINER (CME),FEES (0630)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES SALES AND USE,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0138,SALES MEALS,55296981.88,10,April,201901001001DOR,10 (April),General Fund (0010),DEPARTMENT OF REVENUE (DOR),SALES MEALS (0138)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,DOC,DEPARTMENT OF CORRECTION,3501,REIMB-BOARD OF INMATES,44821.51,8,February,201901001004DOC,08 (February),General Fund (0010),DEPARTMENT OF CORRECTION (DOC),REIMB-BOARD OF INMATES (3501)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,SECRETARY OF STATE,SEC,SECRETARY OF STATE,0552,LIMIT LIABILITY CHARTERS-COMP,1353700,9,March,201901001004SEC,09 (March),General Fund (0010),SECRETARY OF STATE (SEC),LIMIT LIABILITY CHARTERS-COMP (0552)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,OFFICE OF COMPTROLLER,OSC,OFFICE OF THE COMPTROLLER,BSSA,OSC Single State Audit,500,2,August,2019010015CBOSC,02 (August),Intragovernmental Services Fund (0015),OFFICE OF THE COMPTROLLER (OSC),OSC Single State Audit (BSSA)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REVENUE COLLECTIONS BY COURTS,JUDICIARY,TRC,TRIAL COURT,6600,DRUG ANALSIS FD(D.P.H.),3835,5,November,201901001004TRC,05 (November),General Fund (0010),TRIAL COURT (TRC),DRUG ANALSIS FD(D.P.H.) (6600)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,CTR/FAD ACCOUNTING ENTITIES,CTR,OFFICE OF THE COMPTROLLER,BHRC,HR Compensation Mgt Sys Program,161909,4,October,2019010015CBCTR,04 (October),Intragovernmental Services Fund (0015),OFFICE OF THE COMPTROLLER (CTR),HR Compensation Mgt Sys Program (BHRC)
2019,OTHER FINANCING SOURCES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,OPERATING TRANSFERS IN,CTR/FAD ACCOUNTING ENTITIES,CTR,OFFICE OF THE COMPTROLLER,2014,INDIRECT EXP. TRUSTS,5632107.21,12,June,201901001008CTR,12 (June),General Fund (0010),OFFICE OF THE COMPTROLLER (CTR),INDIRECT EXP. TRUSTS (2014)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FINES AND PENALTIES,ATTORNEY GENERAL,AGO,ATTORNEY GENERAL OFFICE,2700,FINES AND PENALTIES,15500,5,November,201901001004AGO,05 (November),General Fund (0010),ATTORNEY GENERAL OFFICE (AGO),FINES AND PENALTIES (2700)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES BANKS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0132,FINANCIAL INSTITUITIONS,5351790.9,9,March,201901001001DOR,09 (March),General Fund (0010),DEPARTMENT OF REVENUE (DOR),FINANCIAL INSTITUITIONS (0132)
2019,ASSESSMENTS,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,SPECIAL ASSESSMENTS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,GIC,GROUP INSURANCE COMMISSION,4812,ASSESSMENT-RET TEACHER ADMIN.,2350,6,December,201901001002GIC,06 (December),General Fund (0010),GROUP INSURANCE COMMISSION (GIC),ASSESSMENT-RET TEACHER ADMIN. (4812)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,3026,LICENSES,7200,8,February,201901001004DPH,08 (February),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),LICENSES (3026)
2019,OTHER FINANCING SOURCES,Budgeted Funds,0011,0000,Zero Subfund for 0011 Fund,Commonwealth Stabilization Fund,OPERATING TRANSFERS IN,CTR/FAD ACCOUNTING ENTITIES,CTR,OFFICE OF THE COMPTROLLER,9210,Transfer- Cat 1 Licensee Gaming Revenue,643303.81,10,April,201901001108CTR,10 (April),Commonwealth Stabilization Fund (0011),OFFICE OF THE COMPTROLLER (CTR),Transfer- Cat 1 Licensee Gaming Revenue (9210)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,TREASURER & RECEIVER GENERAL,TRE,OFFICE OF THE STATE TREASURER,3010,LICENSES-STEAMSHIP-ALCOHOL,500,10,April,201901001004TRE,10 (April),General Fund (0010),OFFICE OF THE STATE TREASURER (TRE),LICENSES-STEAMSHIP-ALCOHOL (3010)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,DCR,DEPARTMENT CONSERVATION AND RECREATION,0532,FEES,15730,1,July,201901001004DCR,01 (July),General Fund (0010),DEPARTMENT CONSERVATION AND RECREATION (DCR),FEES (0532)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,WEL,DEPARTMENT OF TRANSITIONAL ASSISTANCE,5231,FFP EARLY CHILDHOOD ED/DOE,34551545,11,May,201901001003WEL,11 (May),General Fund (0010),DEPARTMENT OF TRANSITIONAL ASSISTANCE (WEL),FFP EARLY CHILDHOOD ED/DOE (5231)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,DCR,DEPARTMENT CONSERVATION AND RECREATION,0632,FEES,66155,2,August,201901001004DCR,02 (August),General Fund (0010),DEPARTMENT CONSERVATION AND RECREATION (DCR),FEES (0632)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,ATTORNEY GENERAL,AGO,ATTORNEY GENERAL OFFICE,3537,REIMB-CIVIL ACTION,175000,4,October,201901001004AGO,04 (October),General Fund (0010),ATTORNEY GENERAL OFFICE (AGO),REIMB-CIVIL ACTION (3537)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,WEL,DEPARTMENT OF TRANSITIONAL ASSISTANCE,5224,TANF FFP CHILD CARE INC/ELIG,19100000,7,January,201901001003WEL,07 (January),General Fund (0010),DEPARTMENT OF TRANSITIONAL ASSISTANCE (WEL),TANF FFP CHILD CARE INC/ELIG (5224)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,0699,FEES-DEPOSITORY ACCT,-85055.65,8,February,201901001004EQE,08 (February),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),FEES-DEPOSITORY ACCT (0699)
2019,DEPARTMENTAL,Budgeted Funds,2001,0001,Marijuana Regulation Fund,Marijuana Regulation Fund,LICENSE AND PERMITS,CANNABIS CONTROL COMMISSION,CNB,CANNABIS CONTROL COMMISSION,3125,Marijuana Cultivator License,23750,6,December,201901200104CNB,06 (December),Marijuana Regulation Fund (2001),CANNABIS CONTROL COMMISSION (CNB),Marijuana Cultivator License (3125)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,AGR,DEPARTMENT of AGRICULTURAL RESOURCES,0544,FEES-NURSERIES &NURSERY AGENTS,22070,10,April,201901001004AGR,10 (April),General Fund (0010),DEPARTMENT of AGRICULTURAL RESOURCES (AGR),FEES-NURSERIES &NURSERY AGENTS (0544)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,CDA,EMERGENCY MANAGEMENT AGENCY,6900,MISC,32.64,8,February,201901001007CDA,08 (February),General Fund (0010),EMERGENCY MANAGEMENT AGENCY (CDA),MISC (6900)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES BUSINESS CORP,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0191,Combined Reporting,400747939.5,9,March,201901001001DOR,09 (March),General Fund (0010),DEPARTMENT OF REVENUE (DOR),Combined Reporting (0191)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FINES AND PENALTIES,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,CHS,CRIMINAL JUSTICE INFORMATION SERVICES DEPARTMENT,2750,NSF CHECK CHARGE,0,1,July,201901001004CHS,01 (July),General Fund (0010),CRIMINAL JUSTICE INFORMATION SERVICES DEPARTMENT (CHS),NSF CHECK CHARGE (2750)
